id,Facility Name,Latitude,Longitude,Sector,Carcinogenic Emissions
1650WGRTLK1113W,GREAT LAKES METAL FINISHING INC.,42.10981,-80.10155,Fabricated Metals,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
1500WNLSTL2975D,O&apos;NEAL MANUFACTURING SERVICES,40.61808,-80.22641,Fabricated Metals,NO
19606CSTMP2BIRC,CUSTOM PROCESSING SERVICES INC,40.3008,-75.8808,Chemicals,NO
19512CMPBL301SO,CAMPBELL FITTINGS INC.,40.32833,-75.63903,Fabricated Metals,NO
16602MDSTT6THAV,UNIVAR SOLUTIONS USA INC ALTOONA PA,40.464167,-78.428611,Chemical Wholesalers,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
19512CMPBL301SO,CAMPBELL FITTINGS INC.,40.32833,-75.63903,Fabricated Metals,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
17327DHSVSRTE21,ADHESIVES RESEARCH INC,39.8268,-76.6928,Paper,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
17327DHSVSRTE21,ADHESIVES RESEARCH INC,39.8268,-76.6928,Paper,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
15025SSCLR400ST,USS-CLAIRTON PLANT,40.305088,-79.876911,Petroleum,NO
17327DHSVSRTE21,ADHESIVES RESEARCH INC,39.8268,-76.6928,Paper,NO
16146SHRNC277SH,SHARON COATING LLC,41.23672,-80.50379,Fabricated Metals,NO
16146SHRNC277SH,SHARON COATING LLC,41.23672,-80.50379,Fabricated Metals,NO
16146SHRNC277SH,SHARON COATING LLC,41.23672,-80.50379,Fabricated Metals,NO
19446LHGHV880AL,DFA DAIRY BRANDS FLUID LLC DBA LEHIGH VALLEY DAIRY FARMS,40.231648,-75.299721,Food,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
19137LLDSGMARGA,ADVANSIX RESINS & CHEMICALS LLC,40.008039,-75.070917,Chemicals,NO
1610WNTRNT27FRE,AMG TITANIUM ALLOYS & COATINGS,41.0136,-80.3874,Primary Metals,NO
1610WNTRNT27FRE,AMG TITANIUM ALLOYS & COATINGS,41.0136,-80.3874,Primary Metals,NO
1610WNTRNT27FRE,AMG TITANIUM ALLOYS & COATINGS,41.0136,-80.3874,Primary Metals,NO
19446LHGHV880AL,DFA DAIRY BRANDS FLUID LLC DBA LEHIGH VALLEY DAIRY FARMS,40.231648,-75.299721,Food,NO
16146SHRNC277SH,SHARON COATING LLC,41.23672,-80.50379,Fabricated Metals,NO
16146SHRNC277SH,SHARON COATING LLC,41.23672,-80.50379,Fabricated Metals,NO
18964MYRPC741SO,JBS SOUDERTON INC - RENDERING DIV,40.283058,-75.341965,Food,NO
18964MYRPC741SO,JBS SOUDERTON INC - RENDERING DIV,40.283058,-75.341965,Food,NO
16828HNVRFRTE45,HANOVER FOODS CORP,40.84722,-77.66083,Food,NO
17517SYLVNDENVE,SYLVIN TECHNOLOGIES INC.,40.224415,-76.111728,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
17517SYLVNDENVE,SYLVIN TECHNOLOGIES INC.,40.224415,-76.111728,Chemicals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
18327HCDVSROUTE,VERTELLUS DWG LLC,40.985743,-75.145773,Chemicals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
18327HCDVSROUTE,VERTELLUS DWG LLC,40.985743,-75.145773,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
17517SYLVNDENVE,SYLVIN TECHNOLOGIES INC.,40.224415,-76.111728,Chemicals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
15108PTTSB9THRN,CORAOPOLIS TERMINALS - DE LLC/CORAOPOLIS TERMINAL,40.525101,-80.175696,Petroleum Bulk Terminals,NO
1760WSBLRN292LD,U.S. BOILER INC.,40.04988,-76.38408,Machinery,NO
18327HCDVSROUTE,VERTELLUS DWG LLC,40.985743,-75.145773,Chemicals,NO
16254MCMLL1FIBE,CLARION BOARDS LLC MDF PLANT,41.233101,-79.41674,Wood Products,NO
16720MPRMSFOSTE,EMPORIUM SPECIALTIES CO INC,41.62934,-78.09429,Fabricated Metals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
15088HRCLSSTATE,EASTMAN CHEMICAL RESINS INC,40.27322,-79.89591,Chemicals,NO
16254MCMLL1FIBE,CLARION BOARDS LLC MDF PLANT,41.233101,-79.41674,Wood Products,NO
19526KRMRTWESTS,KORE MART LTD,40.551169,-75.994467,Chemicals,NO
19526KRMRTWESTS,KORE MART LTD,40.551169,-75.994467,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
19605MSCPRSTINS,MISCO PRODUCTS CORP,40.39161,-75.98114,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
19605MSCPRSTINS,MISCO PRODUCTS CORP,40.39161,-75.98114,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
19605MSCPRSTINS,MISCO PRODUCTS CORP,40.39161,-75.98114,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNC1600E,LEBANON SEABOARD CORP,40.347556,-76.384556,Chemicals,NO
17042LBNNV33KEY,REGUPOL AMERICA,40.2991,-76.3753,Plastics and Rubber,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
17552WNGRS230SM,WENGER FEEDS LLC-MOUNT JOY (F/K/A WENGER&apos;S FEED MILL INC),40.1127,-76.52331,Food,NO
17552WNGRS230SM,WENGER FEEDS LLC-MOUNT JOY (F/K/A WENGER&apos;S FEED MILL INC),40.1127,-76.52331,Food,NO
15003LLGHN231DU,ALLEGHENY PETROLEUM PRODUCTS CO,40.606111,-80.228333,Petroleum,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
1632WFRNKL655GR,FRANKLIN BRONZE PRECISION COMPONENTS,41.40294,-79.84805,Primary Metals,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
18642SCHTT400YO,SCHOTT N.A.,41.347238,-75.749015,Nonmetallic Mineral Product,NO
17604HMLTN1780R,HAMILTON PRECISION METALS,40.08873,-76.35546,Primary Metals,NO
16124MRCNS97MAI,ANCHOR AN OLDCASTLE CO,41.32321,-80.25918,Nonmetallic Mineral Product,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
15003LLGHN231DU,ALLEGHENY PETROLEUM PRODUCTS CO,40.606111,-80.228333,Petroleum,NO
19090KYSNT535DA,KEYSTONE SCREW CORP,40.151432,-75.107079,Fabricated Metals,NO
17552WNGRS230SM,WENGER FEEDS LLC-MOUNT JOY (F/K/A WENGER&apos;S FEED MILL INC),40.1127,-76.52331,Food,NO
1632WFRNKL655GR,FRANKLIN BRONZE PRECISION COMPONENTS,41.40294,-79.84805,Primary Metals,NO
19512CBTCRCOUNT,GLOBAL ADVANCED METALS USA,40.344604,-75.613052,Primary Metals,NO
17236DLMRT25HAR,D.L. MARTIN CO.,39.834722,-77.902222,Fabricated Metals,NO
17236DLMRT25HAR,D.L. MARTIN CO.,39.834722,-77.902222,Fabricated Metals,NO
17353KNSFD1505O,KNOUSE FOODS COOP INC ORRTANNA PLANT,39.844804,-77.35608,Food,NO
15857CRBNC150FO,MPP - FORD RD DIV,41.40858,-78.55481,Fabricated Metals,NO
19030HCTCH99NEW,HEUBACH LTD,40.18575,-74.79063,Chemicals,NO
17353KNSFD1505O,KNOUSE FOODS COOP INC ORRTANNA PLANT,39.844804,-77.35608,Food,NO
19030HCTCH99NEW,HEUBACH LTD,40.18575,-74.79063,Chemicals,NO
19426SPRRT3900G,SUPERIOR TUBE CO INC,40.184927,-75.434621,Primary Metals,NO
17236DLMRT25HAR,D.L. MARTIN CO.,39.834722,-77.902222,Fabricated Metals,NO
19426SPRRT3900G,SUPERIOR TUBE CO INC,40.184927,-75.434621,Primary Metals,NO
18014MCHLM723BE,L&M FABRICATION & MACHINE INC.,40.69843,-75.39264,Fabricated Metals,NO
19426SPRRT3900G,SUPERIOR TUBE CO INC,40.184927,-75.434621,Primary Metals,NO
19030HCTCH99NEW,HEUBACH LTD,40.18575,-74.79063,Chemicals,NO
19030HCTCH99NEW,HEUBACH LTD,40.18575,-74.79063,Chemicals,NO
18014MCHLM723BE,L&M FABRICATION & MACHINE INC.,40.69843,-75.39264,Fabricated Metals,NO
15857CRBNC150FO,MPP - FORD RD DIV,41.40858,-78.55481,Fabricated Metals,NO
1600WJSPNT15EBR,JSP INTL MFG,40.71381,-79.880896,Plastics and Rubber,NO
19030HCTCH99NEW,HEUBACH LTD,40.18575,-74.79063,Chemicals,NO
16134JMSTW108MA,JAMESTOWN COATING TECHNOLOGIES,41.48457,-80.4393,Chemicals,NO
16134JMSTW108MA,JAMESTOWN COATING TECHNOLOGIES,41.48457,-80.4393,Chemicals,NO
19013NRTHM1200W,EVONIK CORP,39.837605,-75.37294,Nonmetallic Mineral Product,NO
16134JMSTW108MA,JAMESTOWN COATING TECHNOLOGIES,41.48457,-80.4393,Chemicals,NO
19013NRTHM1200W,EVONIK CORP,39.837605,-75.37294,Nonmetallic Mineral Product,NO
18974VNLRC695LO,GREIF INC,40.203259,-75.083069,Fabricated Metals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
15857MTCND1241B,METCO INDUSTRIES INC,41.42808,-78.53192,Fabricated Metals,NO
18020SPRRQ271BA,SUPERIOR QUARTZ PRODUCTS INC,40.66092,-75.29808,Electrical Equipment,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
17408TMTCS5MANC,KLOECKNER METALS CORP,39.94885,-76.78589,Fabricated Metals,NO
17307KNSFD53EHA,KNOUSE FOODS COOPERATIVE INC BIGLERVILLE PLANT,39.928287,-77.246617,Food,NO
17408TMTCS5MANC,KLOECKNER METALS CORP,39.94885,-76.78589,Fabricated Metals,NO
16602MDSTT6THAV,UNIVAR SOLUTIONS USA INC ALTOONA PA,40.464167,-78.428611,Chemical Wholesalers,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
18974VNLRC695LO,GREIF INC,40.203259,-75.083069,Fabricated Metals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
18974VNLRC695LO,GREIF INC,40.203259,-75.083069,Fabricated Metals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
17408TMTCS5MANC,KLOECKNER METALS CORP,39.94885,-76.78589,Fabricated Metals,NO
15061PLYSR370FR,BASF CORP,40.660554,-80.347521,Chemicals,NO
17403NRTHN609EK,NORTH INDUSTRIAL CHEMICALS INC,39.96521,-76.71479,Chemical Wholesalers,NO
17403NRTHM609EA,NORTH METAL & CHEMICAL CO,39.96521,-76.71479,Chemicals,NO
1606WLBCHM11JAC,LABCHEM INC,40.757626,-80.122792,Chemicals,NO
1580WWHTWV2852K,WWF OPERATING CO LLC,41.109295,-78.735522,Food,NO
1606WLBCHM11JAC,LABCHEM INC,40.757626,-80.122792,Chemicals,NO
19460MCVYV75MCA,MCAVOY VITIRFIED BRICK CO.,40.12589,-75.47837,Nonmetallic Mineral Product,NO
17403NRTHN609EK,NORTH INDUSTRIAL CHEMICALS INC,39.96521,-76.71479,Chemical Wholesalers,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
15522RXHTT7CORP,REX HEAT TREAT-BEDFORD INC,40.081462,-78.518553,Fabricated Metals,NO
16502KLNPL2020G,KLEIN PLATING WORKS INC,42.10356,-80.11142,Fabricated Metals,NO
19464BSTWL40ROB,BESTWELD INC.,40.25762,-75.66228,Fabricated Metals,NO
16502KLNPL2020G,KLEIN PLATING WORKS INC,42.10356,-80.11142,Fabricated Metals,NO
18966CWNDS13JAM,CW INDUSTRIES,40.16578,-75.05345,Electrical Equipment,NO
15071CRCBL1001R,ATI POWDER METALS - OAKDALE,40.422604,-80.193533,Fabricated Metals,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
15106NNLCT726BE,UNION ELECTRIC STEEL CORP,40.41595,-80.07655,Machinery,NO
16502KLNPL2020G,KLEIN PLATING WORKS INC,42.10356,-80.11142,Fabricated Metals,NO
19464BSTWL40ROB,BESTWELD INC.,40.25762,-75.66228,Fabricated Metals,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
16502KLNPL2020G,KLEIN PLATING WORKS INC,42.10356,-80.11142,Fabricated Metals,NO
1903WSKYLN4GAME,SKYLINE STEEL LLC-FAIRLESS HILLS,40.16107,-74.75207,Primary Metals,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
18707GSLDS125CR,FAIRCHILD SEMICONDUCTOR,41.14168,-75.89399,Computers and Electronic Products,NO
15650CHSTNROUTE,CHESTNUT RIDGE FOAM INC,40.329644,-79.373592,Plastics and Rubber,NO
18407GNTXCMAINS,GENTEX CORP,41.586334,-75.489357,Transportation Equipment,NO
18103RPRDC2801M,ACME CRYOGENICS INC.,40.56107,-75.48079,Fabricated Metals,NO
15650CHSTNROUTE,CHESTNUT RIDGE FOAM INC,40.329644,-79.373592,Plastics and Rubber,NO
15864GLNGRRT28X,GLEN-GERY CORP,41.1198,-79.1889,Nonmetallic Mineral Product,NO
15902CCKRN75BRI,KORNS GALVANIZING CO INC,40.295006,-78.915909,Fabricated Metals,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
19426SMTHL1250S,GLAXOSMITHKLINE LLC,40.158703,-75.475433,Chemicals,NO
18062MCKTR7000A,MACK TRUCKS INC.,40.517888,-75.573528,Transportation Equipment,NO
17402YRKCS2880B,YORK CASKET CO,40.00815,-76.71572,Miscellaneous Manufacturing,NO
15864GLNGRRT28X,GLEN-GERY CORP,41.1198,-79.1889,Nonmetallic Mineral Product,NO
15650CHSTNROUTE,CHESTNUT RIDGE FOAM INC,40.329644,-79.373592,Plastics and Rubber,NO
18707GSLDS125CR,FAIRCHILD SEMICONDUCTOR,41.14168,-75.89399,Computers and Electronic Products,NO
18407GNTXCMAINS,GENTEX CORP,41.586334,-75.489357,Transportation Equipment,NO
15935FRSTMRTE60,NORTH AMERICAN HOGANAS,40.192646,-78.933994,Primary Metals,NO
18062MCKTR7000A,MACK TRUCKS INC.,40.517888,-75.573528,Transportation Equipment,NO
18707GSLDS125CR,FAIRCHILD SEMICONDUCTOR,41.14168,-75.89399,Computers and Electronic Products,NO
18707GSLDS125CR,FAIRCHILD SEMICONDUCTOR,41.14168,-75.89399,Computers and Electronic Products,NO
17408YRKDV5197C,CHURCH & DWIGHT CO INC,39.931153,-76.846831,Chemicals,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
15801TLSPR125TO,HPM INDUSTRIES INC/ATLAS PRESSED METALS,41.120624,-78.746263,Fabricated Metals,NO
15857WNDFLWESTC,METALDYNE SINTERED STMARYS,41.45324,-78.54728,Fabricated Metals,NO
17929CRSSNPOTTS,HYDRO EXTRUSION USA LLC. CRESSONA OPERATION,40.632927,-76.187912,Primary Metals,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
15801TLSPR125TO,HPM INDUSTRIES INC/ATLAS PRESSED METALS,41.120624,-78.746263,Fabricated Metals,NO
19020DVNCD420IM,ADVANCED LUBRICATION SPECIALTIES,40.070314,-74.942472,Petroleum,NO
17856GLDBNJUNCT,GOLD BOND BUILDING PRODUCTS - MILTON,41.0589,-76.8644,Paper,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
17856GLDBNJUNCT,GOLD BOND BUILDING PRODUCTS - MILTON,41.0589,-76.8644,Paper,NO
17929CRSSNPOTTS,HYDRO EXTRUSION USA LLC. CRESSONA OPERATION,40.632927,-76.187912,Primary Metals,NO
16738LLGHN14EGB,ALLEGHENY SURFACE TECHNOLOGY,41.872422,-78.655837,Fabricated Metals,NO
17929CRSSNPOTTS,HYDRO EXTRUSION USA LLC. CRESSONA OPERATION,40.632927,-76.187912,Primary Metals,NO
15857WNDFLWESTC,METALDYNE SINTERED STMARYS,41.45324,-78.54728,Fabricated Metals,NO
16866LNDST514WP,LEE INDUSTRIES INC.,40.895235,-78.227225,Fabricated Metals,NO
17929CRSSNPOTTS,HYDRO EXTRUSION USA LLC. CRESSONA OPERATION,40.632927,-76.187912,Primary Metals,NO
16046CNCXX11LEO,CUE INC,40.70857,-80.09919,Plastics and Rubber,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
18301GNRLL100ST,NATIONAL ELECTRICAL CARBON PRODUCTS INC,41.019484,-75.195117,Electrical Equipment,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
17356SGNTRSOUTH,TATE ACCESS FLOORS INC.,39.889192,-76.592442,Fabricated Metals,NO
15853XTCMTBOOTJ,METALDYNE SINTERED COMPONENTS RIDGWAY,41.41408,-78.71009,Fabricated Metals,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
17356SGNTRSOUTH,TATE ACCESS FLOORS INC.,39.889192,-76.592442,Fabricated Metals,NO
15853XTCMTBOOTJ,METALDYNE SINTERED COMPONENTS RIDGWAY,41.41408,-78.71009,Fabricated Metals,NO
17356SGNTRSOUTH,TATE ACCESS FLOORS INC.,39.889192,-76.592442,Fabricated Metals,NO
16511LKRBF167EL,LAKE ERIE BIOFUELS,42.14303,-80.04963,Chemicals,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
18974CRCCH885LO,CRC INDUSTRIES INC,40.208122,-75.080612,Chemicals,NO
18301GNRLL100ST,NATIONAL ELECTRICAL CARBON PRODUCTS INC,41.019484,-75.195117,Electrical Equipment,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
19320LKNSSMODEN,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,39.98301,-75.82791,Primary Metals,NO
17981DYTNS55NPI,DAYTON SUPERIOR CORP,40.63062,-76.39079,Fabricated Metals,NO
17981DYTNS55NPI,DAYTON SUPERIOR CORP,40.63062,-76.39079,Fabricated Metals,NO
17405NWYRK829LO,IWM - WIRE FACILITY,39.97766,-76.72303,Primary Metals,NO
1701WKYSTN285AP,WORLD ENERGY HARRISBURG LLC,40.21081,-76.93996,Food,NO
17405NWYRK829LO,IWM - WIRE FACILITY,39.97766,-76.72303,Primary Metals,NO
1580WWHTWV2852K,WWF OPERATING CO LLC,41.109295,-78.735522,Food,NO
15349MRGNT303ME,MORGANTOWN TECHNICAL SERVICES INC,39.74881,-80.05653,Other,NO
15056HSSYC100WA,LIBERTAS COPPER LLC,40.574131,-80.221311,Primary Metals,NO
16502NTNLF1341W,ERIE FORGE & STEEL INC,42.10924,-80.10759,Fabricated Metals,NO
1755WGRNRN165ST,GREINER INDUSTRIES INC,40.14179,-76.55211,Fabricated Metals,NO
17726QNTMCBROWN,WSP SOLVAY GROUP,41.12135,-77.4376,Chemicals,NO
15301DYNMT195MU,DYNAMET INC,40.20657,-80.25107,Primary Metals,NO
17726QNTMCBROWN,WSP SOLVAY GROUP,41.12135,-77.4376,Chemicals,NO
19512JDSNS85786,JUDSON A SMITH CO,40.30914,-75.63737,Fabricated Metals,NO
16502NTNLF1341W,ERIE FORGE & STEEL INC,42.10924,-80.10759,Fabricated Metals,NO
17726QNTMCBROWN,WSP SOLVAY GROUP,41.12135,-77.4376,Chemicals,NO
16502NTNLF1341W,ERIE FORGE & STEEL INC,42.10924,-80.10759,Fabricated Metals,NO
15301DYNMT195MU,DYNAMET INC,40.20657,-80.25107,Primary Metals,NO
15301DYNMT195MU,DYNAMET INC,40.20657,-80.25107,Primary Metals,NO
18255WTHRLCOMME,WEATHERLY CASTING & MACHINE CO,40.94485,-75.82704,Primary Metals,NO
16502NTNLF1341W,ERIE FORGE & STEEL INC,42.10924,-80.10759,Fabricated Metals,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
1834WLMTCC51RIV,LAMTEC CORP,40.9142,-75.08645,Paper,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
19067CHMCN4STEE,UNIVAR SOLUTIONS USA INC. - STEEL ROAD MORRISVILLE PA,40.175854,-74.76717,Chemical Wholesalers,NO
1870WGNRLD15HIG,GENERAL DYNAMICS OTS (WILKES-BARRE) LLC,41.273669,-75.801806,Fabricated Metals,NO
19134PHLDLAMBER,PHILADELPHIA RUST-PROOF CO INC,39.993366,-75.108351,Fabricated Metals,NO
19438PCRCR165WA,PECORA CORP,40.262036,-75.348841,Chemicals,NO
19464HMMND10SOU,HAMMOND LEAD PRODUCTS,40.24531,-75.68637,Chemicals,NO
19438PCRCR165WA,PECORA CORP,40.262036,-75.348841,Chemicals,NO
19442MNSYPCOLDS,HENRY CO,40.129967,-75.574409,Petroleum,NO
19134PHLDLAMBER,PHILADELPHIA RUST-PROOF CO INC,39.993366,-75.108351,Fabricated Metals,NO
16125RDWRN93WER,PENNEX ALUMINUM CO LLC,41.433998,-80.363014,Primary Metals,NO
1605WPRCSN273NP,PRECISION MACHINING CENTER,40.734348,-79.75845,Miscellaneous Manufacturing,NO
1643WLLMRC217TI,SNAP-TITE HOSE/ UNION CITY,41.88433,-79.8433,Plastics and Rubber,NO
1605WPRCSN273NP,PRECISION MACHINING CENTER,40.734348,-79.75845,Miscellaneous Manufacturing,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
15145STLDN200BR,HOLTEC MANUFACTURING,40.40211,-79.83203,Fabricated Metals,NO
17557VCTRF403SO,TYSON POULTRY INC-NEW HOLLAND COMPLEX,40.093611,-76.081944,Food,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
1605WPRCSN273NP,PRECISION MACHINING CENTER,40.734348,-79.75845,Miscellaneous Manufacturing,NO
15022NTNLP9GUTT,NATIONAL POLYMERS INC.,40.122307,-79.888696,Chemicals,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
16125RDWRN93WER,PENNEX ALUMINUM CO LLC,41.433998,-80.363014,Primary Metals,NO
15022NTNLP9GUTT,NATIONAL POLYMERS INC.,40.122307,-79.888696,Chemicals,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
16673PPLTN100PA,APPVION OPERATIONS INC,40.33873,-78.405175,Paper,NO
